Symulation time|Real time|People who come|People in queue(first/second)|People who left|Transported People
25635|(7, 7, 15)|0|[2, 3]|4|8
25636|(7, 7, 16)|0|[2, 3]|4|8
25637|(7, 7, 17)|0|[2, 3]|4|8
25638|(7, 7, 18)|0|[2, 3]|4|8
25639|(7, 7, 19)|0|[2, 3]|4|8
25640|(7, 7, 20)|0|[2, 3]|4|8
25641|(7, 7, 21)|0|[2, 3]|4|8
25642|(7, 7, 22)|0|[2, 3]|4|8
25643|(7, 7, 23)|0|[2, 3]|4|8
25644|(7, 7, 24)|0|[2, 3]|4|8
25645|(7, 7, 25)|0|[2, 3]|4|8
25646|(7, 7, 26)|0|[2, 3]|4|8
25647|(7, 7, 27)|0|[2, 3]|4|8
25648|(7, 7, 28)|0|[2, 3]|4|8
25649|(7, 7, 29)|0|[2, 3]|4|8
25650|(7, 7, 30)|0|[2, 3]|4|8
25651|(7, 7, 31)|0|[2, 3]|4|8
25652|(7, 7, 32)|0|[2, 3]|4|8
25653|(7, 7, 33)|0|[1, 3]|5|8
25654|(7, 7, 34)|0|[1, 3]|5|8
25655|(7, 7, 35)|0|[1, 3]|5|8
25656|(7, 7, 36)|0|[0, 3]|6|8
25657|(7, 7, 37)|0|[0, 3]|6|8
25658|(7, 7, 38)|0|[0, 3]|6|8
25659|(7, 7, 39)|0|[0, 3]|6|8
25660|(7, 7, 40)|0|[0, 3]|6|8
25661|(7, 7, 41)|0|[0, 3]|6|8
25662|(7, 7, 42)|0|[0, 3]|6|8
25663|(7, 7, 43)|0|[0, 3]|6|8
25664|(7, 7, 44)|0|[0, 2]|7|8
25665|(7, 7, 45)|0|[0, 2]|7|8
25666|(7, 7, 46)|0|[0, 2]|7|8
25667|(7, 7, 47)|1|[1, 2]|7|8
25668|(7, 7, 48)|0|[1, 2]|7|8
25669|(7, 7, 49)|0|[1, 2]|7|8
25670|(7, 7, 50)|0|[1, 2]|7|8
25671|(7, 7, 51)|0|[1, 2]|7|8
25672|(7, 7, 52)|0|[1, 1]|8|8
25673|(7, 7, 53)|0|[1, 1]|8|8
25674|(7, 7, 54)|0|[1, 1]|8|8
25675|(7, 7, 55)|1|[2, 1]|8|8
25676|(7, 7, 56)|1|[3, 1]|8|8
25677|(7, 7, 57)|0|[3, 1]|8|8
25678|(7, 7, 58)|0|[3, 1]|8|8
25679|(7, 7, 59)|0|[3, 1]|8|8
25680|(7, 8, 0)|0|[3, 1]|8|8
25681|(7, 8, 1)|0|[3, 1]|8|8
25682|(7, 8, 2)|0|[3, 1]|8|8
25683|(7, 8, 3)|0|[3, 1]|8|8
25684|(7, 8, 4)|0|[3, 1]|8|8
25685|(7, 8, 5)|0|[3, 1]|8|8
25686|(7, 8, 6)|0|[3, 1]|8|8
25687|(7, 8, 7)|0|[3, 1]|8|8
25688|(7, 8, 8)|0|[3, 1]|8|8
25689|(7, 8, 9)|0|[3, 1]|8|8
25690|(7, 8, 10)|0|[3, 1]|8|8
25691|(7, 8, 11)|0|[3, 1]|8|8
25692|(7, 8, 12)|0|[3, 1]|8|8
25693|(7, 8, 13)|0|[3, 1]|8|8
25694|(7, 8, 14)|0|[3, 1]|8|8
25695|(7, 8, 15)|0|[3, 1]|8|8
25696|(7, 8, 16)|0|[3, 1]|8|8
25697|(7, 8, 17)|0|[3, 1]|8|8
25698|(7, 8, 18)|0|[3, 1]|8|8
25699|(7, 8, 19)|0|[3, 1]|8|8
25700|(7, 8, 20)|0|[3, 1]|8|8
25701|(7, 8, 21)|0|[3, 1]|8|8
25702|(7, 8, 22)|0|[3, 1]|8|8
25703|(7, 8, 23)|0|[3, 1]|8|8
25704|(7, 8, 24)|0|[3, 1]|8|8
25705|(7, 8, 25)|0|[3, 1]|8|8
25706|(7, 8, 26)|0|[3, 1]|8|8
25707|(7, 8, 27)|0|[3, 1]|8|8
25708|(7, 8, 28)|0|[3, 1]|8|8
25709|(7, 8, 29)|0|[3, 1]|8|8
25710|(7, 8, 30)|0|[3, 1]|8|8
25711|(7, 8, 31)|0|[3, 1]|8|8
25712|(7, 8, 32)|0|[3, 1]|8|8
25713|(7, 8, 33)|0|[3, 1]|8|8
25714|(7, 8, 34)|0|[3, 1]|8|8
25715|(7, 8, 35)|0|[3, 1]|8|8
25716|(7, 8, 36)|0|[3, 1]|8|8
25717|(7, 8, 37)|0|[3, 1]|8|8
25718|(7, 8, 38)|0|[3, 1]|8|8
25719|(7, 8, 39)|0|[3, 1]|8|8
25720|(7, 8, 40)|0|[3, 0]|9|8
25721|(7, 8, 41)|0|[3, 0]|9|9
25722|(7, 8, 42)|0|[3, 0]|9|9
25723|(7, 8, 43)|0|[0, 0]|9|9
25724|(7, 8, 44)|1|[1, 0]|9|9
25725|(7, 8, 45)|0|[0, 0]|9|9
25726|(7, 8, 46)|0|[0, 0]|9|9
25727|(7, 8, 47)|1|[1, 0]|9|9
25728|(7, 8, 48)|0|[0, 0]|9|9
25729|(7, 8, 49)|0|[0, 0]|9|9
25730|(7, 8, 50)|0|[0, 0]|9|9
25731|(7, 8, 51)|0|[0, 0]|9|9
25732|(7, 8, 52)|0|[0, 0]|9|9
25733|(7, 8, 53)|0|[0, 0]|9|9
25734|(7, 8, 54)|0|[0, 0]|9|9
25735|(7, 8, 55)|0|[0, 0]|9|9
25736|(7, 8, 56)|0|[0, 0]|9|9
25737|(7, 8, 57)|0|[0, 0]|9|9
25738|(7, 8, 58)|0|[0, 0]|9|9
25739|(7, 8, 59)|0|[0, 0]|9|9
25740|(7, 9, 0)|0|[0, 0]|9|9
25741|(7, 9, 1)|0|[0, 0]|9|9
25742|(7, 9, 2)|0|[0, 0]|9|9
25743|(7, 9, 3)|0|[0, 0]|9|9
25744|(7, 9, 4)|0|[0, 0]|9|9
25745|(7, 9, 5)|0|[0, 0]|9|9
25746|(7, 9, 6)|0|[0, 0]|9|9
25747|(7, 9, 7)|0|[0, 0]|9|9
25748|(7, 9, 8)|0|[0, 0]|9|9
25749|(7, 9, 9)|0|[0, 0]|9|9
25750|(7, 9, 10)|0|[0, 0]|9|9
25751|(7, 9, 11)|0|[0, 0]|9|9
25752|(7, 9, 12)|0|[0, 0]|9|9
25753|(7, 9, 13)|0|[0, 0]|9|9
25754|(7, 9, 14)|0|[0, 0]|9|9
25755|(7, 9, 15)|0|[0, 0]|9|9
25756|(7, 9, 16)|0|[0, 0]|9|9
25757|(7, 9, 17)|0|[0, 0]|9|9
25758|(7, 9, 18)|0|[0, 0]|9|9
25759|(7, 9, 19)|0|[0, 0]|9|9
25760|(7, 9, 20)|0|[0, 0]|9|9
25761|(7, 9, 21)|0|[0, 0]|9|9
25762|(7, 9, 22)|0|[0, 0]|9|9
25763|(7, 9, 23)|0|[0, 0]|9|9
25764|(7, 9, 24)|0|[0, 0]|9|9
25765|(7, 9, 25)|0|[0, 0]|9|9
25766|(7, 9, 26)|1|[1, 0]|9|9
25767|(7, 9, 27)|0|[1, 0]|9|9
25768|(7, 9, 28)|0|[1, 0]|9|9
25769|(7, 9, 29)|0|[1, 0]|9|9
25770|(7, 9, 30)|0|[1, 0]|9|9
25771|(7, 9, 31)|0|[1, 0]|9|9
25772|(7, 9, 32)|0|[1, 0]|9|9
25773|(7, 9, 33)|0|[1, 0]|9|9
25774|(7, 9, 34)|0|[1, 0]|9|9
25775|(7, 9, 35)|0|[1, 0]|9|9
25776|(7, 9, 36)|0|[1, 0]|9|9
25777|(7, 9, 37)|0|[1, 0]|9|9
25778|(7, 9, 38)|0|[1, 0]|9|9
25779|(7, 9, 39)|0|[1, 0]|9|9
25780|(7, 9, 40)|0|[1, 0]|9|9
25781|(7, 9, 41)|0|[1, 0]|9|9
25782|(7, 9, 42)|0|[1, 0]|9|9
25783|(7, 9, 43)|1|[1, 1]|9|9
25784|(7, 9, 44)|0|[1, 1]|9|9
25785|(7, 9, 45)|0|[1, 1]|9|9
25786|(7, 9, 46)|0|[1, 1]|9|9
25787|(7, 9, 47)|0|[1, 1]|9|9
25788|(7, 9, 48)|0|[1, 1]|9|9
25789|(7, 9, 49)|0|[1, 1]|9|9
25790|(7, 9, 50)|0|[1, 1]|9|9
25791|(7, 9, 51)|0|[1, 1]|9|9
25792|(7, 9, 52)|0|[1, 1]|9|9
25793|(7, 9, 53)|0|[1, 1]|9|9
25794|(7, 9, 54)|1|[2, 1]|9|9
25795|(7, 9, 55)|0|[2, 1]|9|9
25796|(7, 9, 56)|1|[2, 2]|9|9
25797|(7, 9, 57)|0|[2, 2]|9|9
25798|(7, 9, 58)|0|[2, 2]|9|9
25799|(7, 9, 59)|0|[2, 2]|9|9
25800|(7, 10, 0)|0|[2, 2]|9|9
25801|(7, 10, 1)|0|[2, 2]|9|9
25802|(7, 10, 2)|0|[2, 2]|9|9
25803|(7, 10, 3)|0|[2, 2]|9|9
25804|(7, 10, 4)|0|[2, 2]|9|9
25805|(7, 10, 5)|0|[2, 2]|9|9
25806|(7, 10, 6)|0|[2, 2]|9|9
25807|(7, 10, 7)|0|[2, 2]|9|9
25808|(7, 10, 8)|0|[2, 2]|9|9
25809|(7, 10, 9)|0|[2, 2]|9|9
25810|(7, 10, 10)|0|[2, 2]|9|9
25811|(7, 10, 11)|0|[2, 2]|9|9
25812|(7, 10, 12)|0|[2, 2]|9|9
25813|(7, 10, 13)|1|[3, 2]|9|9
25814|(7, 10, 14)|0|[3, 2]|9|9
25815|(7, 10, 15)|0|[3, 2]|9|9
25816|(7, 10, 16)|1|[3, 3]|9|9
25817|(7, 10, 17)|0|[3, 3]|9|9
25818|(7, 10, 18)|0|[3, 3]|9|9
25819|(7, 10, 19)|0|[3, 3]|9|9
25820|(7, 10, 20)|0|[3, 3]|9|9
25821|(7, 10, 21)|0|[3, 3]|9|9
25822|(7, 10, 22)|0|[3, 3]|9|9
25823|(7, 10, 23)|0|[3, 3]|9|9
25824|(7, 10, 24)|0|[3, 3]|9|9
25825|(7, 10, 25)|0|[3, 3]|9|9
25826|(7, 10, 26)|0|[3, 3]|9|9
25827|(7, 10, 27)|0|[3, 3]|9|9
25828|(7, 10, 28)|0|[3, 3]|9|9
25829|(7, 10, 29)|0|[3, 3]|9|9
25830|(7, 10, 30)|0|[3, 3]|9|9
25831|(7, 10, 31)|0|[3, 3]|9|9
25832|(7, 10, 32)|0|[3, 3]|9|9
25833|(7, 10, 33)|0|[3, 3]|9|9
25834|(7, 10, 34)|0|[3, 3]|9|9
25835|(7, 10, 35)|0|[3, 3]|9|9
25836|(7, 10, 36)|0|[3, 3]|9|9
25837|(7, 10, 37)|1|[3, 4]|9|9
25838|(7, 10, 38)|0|[3, 4]|9|9
25839|(7, 10, 39)|0|[3, 4]|9|9
25840|(7, 10, 40)|0|[2, 4]|10|9
25841|(7, 10, 41)|0|[2, 4]|10|9
25842|(7, 10, 42)|0|[2, 4]|10|9
25843|(7, 10, 43)|0|[2, 4]|10|9
25844|(7, 10, 44)|0|[2, 4]|10|9
25845|(7, 10, 45)|0|[2, 4]|10|9
25846|(7, 10, 46)|0|[2, 4]|10|9
25847|(7, 10, 47)|0|[2, 4]|10|9
25848|(7, 10, 48)|0|[2, 4]|10|9
25849|(7, 10, 49)|0|[2, 4]|10|9
25850|(7, 10, 50)|0|[2, 4]|10|9
25851|(7, 10, 51)|0|[2, 4]|10|9
25852|(7, 10, 52)|0|[2, 4]|10|9
25853|(7, 10, 53)|0|[2, 4]|10|9
25854|(7, 10, 54)|0|[2, 4]|10|9
25855|(7, 10, 55)|0|[2, 4]|10|9
25856|(7, 10, 56)|0|[2, 4]|10|9
25857|(7, 10, 57)|0|[2, 3]|11|9
25858|(7, 10, 58)|0|[2, 3]|11|9
25859|(7, 10, 59)|0|[2, 3]|11|9
25860|(7, 11, 0)|0|[1, 3]|12|9
25861|(7, 11, 1)|0|[1, 3]|12|9
25862|(7, 11, 2)|0|[1, 3]|12|9
25863|(7, 11, 3)|0|[1, 3]|12|9
25864|(7, 11, 4)|0|[1, 3]|12|9
25865|(7, 11, 5)|0|[1, 3]|12|9
25866|(7, 11, 6)|0|[1, 3]|12|9
25867|(7, 11, 7)|0|[1, 3]|12|9
25868|(7, 11, 8)|0|[1, 3]|12|9
25869|(7, 11, 9)|0|[1, 3]|12|9
25870|(7, 11, 10)|0|[1, 3]|12|9
25871|(7, 11, 11)|0|[1, 3]|12|9
25872|(7, 11, 12)|0|[1, 3]|12|9
25873|(7, 11, 13)|0|[1, 3]|12|9
25874|(7, 11, 14)|1|[1, 4]|12|9
25875|(7, 11, 15)|0|[1, 4]|12|9
25876|(7, 11, 16)|0|[1, 4]|12|9
25877|(7, 11, 17)|0|[1, 4]|12|9
25878|(7, 11, 18)|0|[1, 4]|12|9
25879|(7, 11, 19)|0|[1, 4]|12|9
25880|(7, 11, 20)|0|[1, 4]|12|9
25881|(7, 11, 21)|0|[1, 4]|12|9
25882|(7, 11, 22)|0|[1, 4]|12|9
25883|(7, 11, 23)|0|[1, 4]|12|9
25884|(7, 11, 24)|0|[1, 4]|12|9
25885|(7, 11, 25)|0|[1, 4]|12|9
25886|(7, 11, 26)|0|[1, 4]|12|9
25887|(7, 11, 27)|0|[1, 4]|12|9
25888|(7, 11, 28)|0|[1, 4]|12|9
25889|(7, 11, 29)|0|[1, 4]|12|9
25890|(7, 11, 30)|1|[1, 5]|12|9
25891|(7, 11, 31)|0|[1, 5]|12|9
25892|(7, 11, 32)|0|[1, 5]|12|9
25893|(7, 11, 33)|0|[1, 5]|12|9
25894|(7, 11, 34)|0|[1, 5]|12|9
25895|(7, 11, 35)|0|[1, 5]|12|9
25896|(7, 11, 36)|0|[1, 5]|12|9
25897|(7, 11, 37)|0|[1, 5]|12|9
25898|(7, 11, 38)|0|[1, 5]|12|9
25899|(7, 11, 39)|0|[1, 5]|12|9
25900|(7, 11, 40)|0|[1, 4]|13|9
25901|(7, 11, 41)|0|[1, 4]|13|9
25902|(7, 11, 42)|0|[1, 4]|13|9
25903|(7, 11, 43)|0|[1, 4]|13|9
25904|(7, 11, 44)|0|[1, 4]|13|9
25905|(7, 11, 45)|0|[1, 3]|14|9
25906|(7, 11, 46)|0|[1, 3]|14|9
25907|(7, 11, 47)|0|[1, 3]|14|9
25908|(7, 11, 48)|0|[1, 3]|14|9
25909|(7, 11, 49)|0|[1, 3]|14|9
25910|(7, 11, 50)|0|[1, 3]|14|9
25911|(7, 11, 51)|0|[1, 3]|14|9
25912|(7, 11, 52)|0|[1, 3]|14|9
25913|(7, 11, 53)|1|[2, 3]|14|9
25914|(7, 11, 54)|0|[2, 3]|14|9
25915|(7, 11, 55)|0|[1, 3]|15|9
25916|(7, 11, 56)|0|[1, 3]|15|9
25917|(7, 11, 57)|0|[1, 3]|15|9
25918|(7, 11, 58)|0|[1, 3]|15|9
25919|(7, 11, 59)|0|[1, 3]|15|9
25920|(7, 12, 0)|0|[1, 3]|15|9
25921|(7, 12, 1)|0|[1, 3]|15|9
25922|(7, 12, 2)|0|[1, 3]|15|9
25923|(7, 12, 3)|1|[2, 3]|15|9
25924|(7, 12, 4)|0|[2, 3]|15|9
25925|(7, 12, 5)|0|[2, 3]|15|14
25926|(7, 12, 6)|0|[2, 3]|15|14
25927|(7, 12, 7)|0|[0, 0]|15|14
25928|(7, 12, 8)|0|[0, 0]|15|14
25929|(7, 12, 9)|0|[0, 0]|15|14
25930|(7, 12, 10)|0|[0, 0]|15|14
25931|(7, 12, 11)|0|[0, 0]|15|14
25932|(7, 12, 12)|0|[0, 0]|15|14
25933|(7, 12, 13)|0|[0, 0]|15|14
25934|(7, 12, 14)|0|[0, 0]|15|14
25935|(7, 12, 15)|0|[0, 0]|15|14
25936|(7, 12, 16)|0|[0, 0]|15|14
25937|(7, 12, 17)|0|[0, 0]|15|14
25938|(7, 12, 18)|0|[0, 0]|15|14
25939|(7, 12, 19)|0|[0, 0]|15|14
25940|(7, 12, 20)|0|[0, 0]|15|14
25941|(7, 12, 21)|0|[0, 0]|15|14
25942|(7, 12, 22)|0|[0, 0]|15|14
25943|(7, 12, 23)|0|[0, 0]|15|14
25944|(7, 12, 24)|0|[0, 0]|15|14
25945|(7, 12, 25)|0|[0, 0]|15|14
25946|(7, 12, 26)|0|[0, 0]|15|14
25947|(7, 12, 27)|0|[0, 0]|15|14
25948|(7, 12, 28)|0|[0, 0]|15|14
25949|(7, 12, 29)|0|[0, 0]|15|14
25950|(7, 12, 30)|0|[0, 0]|15|14
25951|(7, 12, 31)|0|[0, 0]|15|14
25952|(7, 12, 32)|0|[0, 0]|15|14
25953|(7, 12, 33)|0|[0, 0]|15|14
25954|(7, 12, 34)|0|[0, 0]|15|14
25955|(7, 12, 35)|0|[0, 0]|15|14
25956|(7, 12, 36)|1|[0, 1]|15|14
25957|(7, 12, 37)|0|[0, 1]|15|14
25958|(7, 12, 38)|0|[0, 1]|15|14
25959|(7, 12, 39)|0|[0, 1]|15|14
25960|(7, 12, 40)|0|[0, 1]|15|14
25961|(7, 12, 41)|0|[0, 1]|15|14
25962|(7, 12, 42)|0|[0, 1]|15|14
25963|(7, 12, 43)|0|[0, 1]|15|14
25964|(7, 12, 44)|1|[0, 2]|15|14
25965|(7, 12, 45)|0|[0, 2]|15|14
25966|(7, 12, 46)|0|[0, 2]|15|14
25967|(7, 12, 47)|0|[0, 2]|15|14
25968|(7, 12, 48)|0|[0, 2]|15|14
25969|(7, 12, 49)|0|[0, 2]|15|14
25970|(7, 12, 50)|0|[0, 2]|15|14
25971|(7, 12, 51)|0|[0, 2]|15|14
25972|(7, 12, 52)|0|[0, 2]|15|14
25973|(7, 12, 53)|0|[0, 2]|15|14
25974|(7, 12, 54)|0|[0, 2]|15|14
25975|(7, 12, 55)|0|[0, 2]|15|14
25976|(7, 12, 56)|1|[0, 3]|15|14
25977|(7, 12, 57)|0|[0, 3]|15|14
25978|(7, 12, 58)|0|[0, 3]|15|14
25979|(7, 12, 59)|0|[0, 3]|15|14
25980|(7, 13, 0)|0|[0, 3]|15|14
25981|(7, 13, 1)|0|[0, 3]|15|14
25982|(7, 13, 2)|0|[0, 3]|15|14
25983|(7, 13, 3)|0|[0, 3]|15|14
25984|(7, 13, 4)|0|[0, 3]|15|14
25985|(7, 13, 5)|0|[0, 3]|15|14
25986|(7, 13, 6)|0|[0, 3]|15|14
25987|(7, 13, 7)|0|[0, 3]|15|14
25988|(7, 13, 8)|0|[0, 3]|15|14
25989|(7, 13, 9)|0|[0, 3]|15|14
25990|(7, 13, 10)|0|[0, 3]|15|14
25991|(7, 13, 11)|1|[1, 3]|15|14
25992|(7, 13, 12)|0|[1, 3]|15|14
25993|(7, 13, 13)|0|[1, 3]|15|14
25994|(7, 13, 14)|0|[1, 3]|15|14
25995|(7, 13, 15)|0|[1, 3]|15|14
25996|(7, 13, 16)|0|[1, 3]|15|14
25997|(7, 13, 17)|0|[1, 3]|15|14
25998|(7, 13, 18)|1|[2, 3]|15|14
25999|(7, 13, 19)|0|[2, 3]|15|14
26000|(7, 13, 20)|0|[2, 3]|15|14
26001|(7, 13, 21)|0|[2, 3]|15|14
26002|(7, 13, 22)|0|[2, 3]|15|14
26003|(7, 13, 23)|0|[2, 3]|15|14
26004|(7, 13, 24)|0|[2, 3]|15|14
26005|(7, 13, 25)|0|[2, 3]|15|14
26006|(7, 13, 26)|0|[2, 3]|15|14
26007|(7, 13, 27)|0|[2, 3]|15|14
26008|(7, 13, 28)|0|[2, 3]|15|14
26009|(7, 13, 29)|0|[2, 3]|15|14
26010|(7, 13, 30)|0|[2, 3]|15|14
26011|(7, 13, 31)|0|[2, 3]|15|14
26012|(7, 13, 32)|0|[2, 3]|15|14
26013|(7, 13, 33)|1|[2, 4]|15|14
26014|(7, 13, 34)|0|[2, 4]|15|14
26015|(7, 13, 35)|1|[3, 4]|15|14
26016|(7, 13, 36)|0|[3, 4]|15|14
26017|(7, 13, 37)|1|[4, 4]|15|14
26018|(7, 13, 38)|0|[4, 4]|15|14
26019|(7, 13, 39)|0|[4, 4]|15|14
26020|(7, 13, 40)|0|[4, 4]|15|14
26021|(7, 13, 41)|0|[4, 4]|15|14
26022|(7, 13, 42)|0|[4, 4]|15|14
26023|(7, 13, 43)|0|[4, 4]|15|14
26024|(7, 13, 44)|0|[4, 4]|15|14
26025|(7, 13, 45)|0|[4, 4]|15|14
26026|(7, 13, 46)|0|[4, 4]|15|14
26027|(7, 13, 47)|0|[4, 4]|15|14
26028|(7, 13, 48)|0|[4, 4]|15|14
26029|(7, 13, 49)|0|[4, 4]|15|14
26030|(7, 13, 50)|0|[4, 4]|15|14
26031|(7, 13, 51)|0|[4, 3]|16|14
26032|(7, 13, 52)|0|[4, 3]|16|14
26033|(7, 13, 53)|0|[4, 3]|16|14
26034|(7, 13, 54)|0|[4, 3]|16|14
26035|(7, 13, 55)|0|[4, 3]|16|14
26036|(7, 13, 56)|0|[4, 3]|16|14
26037|(7, 13, 57)|0|[4, 3]|16|14
26038|(7, 13, 58)|0|[4, 3]|16|14
26039|(7, 13, 59)|0|[4, 3]|16|14
26040|(7, 14, 0)|0|[4, 3]|16|14
26041|(7, 14, 1)|0|[4, 3]|16|14
26042|(7, 14, 2)|0|[4, 3]|16|14
26043|(7, 14, 3)|0|[4, 3]|16|14
26044|(7, 14, 4)|0|[4, 3]|16|14
26045|(7, 14, 5)|0|[4, 3]|16|14
26046|(7, 14, 6)|0|[4, 3]|16|14
26047|(7, 14, 7)|0|[4, 3]|16|14
26048|(7, 14, 8)|0|[4, 3]|16|14
26049|(7, 14, 9)|0|[4, 3]|16|14
26050|(7, 14, 10)|0|[4, 3]|16|14
26051|(7, 14, 11)|0|[4, 3]|16|14
26052|(7, 14, 12)|0|[4, 3]|16|14
26053|(7, 14, 13)|0|[4, 3]|16|14
26054|(7, 14, 14)|0|[4, 3]|16|14
26055|(7, 14, 15)|0|[4, 3]|16|14
26056|(7, 14, 16)|0|[4, 3]|16|14
26057|(7, 14, 17)|0|[4, 3]|16|14
26058|(7, 14, 18)|0|[4, 3]|16|14
26059|(7, 14, 19)|0|[4, 3]|16|14
26060|(7, 14, 20)|1|[5, 3]|16|14
26061|(7, 14, 21)|0|[5, 3]|16|14
26062|(7, 14, 22)|0|[5, 3]|16|14
26063|(7, 14, 23)|1|[5, 4]|16|14
26064|(7, 14, 24)|0|[5, 4]|16|14
26065|(7, 14, 25)|0|[5, 4]|16|14
26066|(7, 14, 26)|0|[5, 4]|16|14
26067|(7, 14, 27)|0|[5, 4]|16|14
26068|(7, 14, 28)|0|[5, 3]|17|14
26069|(7, 14, 29)|0|[5, 3]|17|14
26070|(7, 14, 30)|0|[5, 3]|17|14
26071|(7, 14, 31)|0|[5, 3]|17|14
26072|(7, 14, 32)|0|[5, 3]|17|14
26073|(7, 14, 33)|0|[5, 3]|17|14
26074|(7, 14, 34)|0|[5, 3]|17|14
26075|(7, 14, 35)|0|[5, 3]|17|14
26076|(7, 14, 36)|0|[5, 3]|17|14
26077|(7, 14, 37)|0|[5, 2]|18|14
26078|(7, 14, 38)|0|[5, 2]|18|14
26079|(7, 14, 39)|0|[5, 2]|18|14
26080|(7, 14, 40)|0|[5, 2]|18|14
26081|(7, 14, 41)|0|[5, 2]|18|14
26082|(7, 14, 42)|0|[5, 2]|18|14
26083|(7, 14, 43)|0|[5, 2]|18|14
26084|(7, 14, 44)|2|[6, 3]|18|14
26085|(7, 14, 45)|0|[6, 3]|18|14
26086|(7, 14, 46)|0|[6, 3]|18|14
26087|(7, 14, 47)|0|[6, 3]|18|14
26088|(7, 14, 48)|0|[6, 3]|18|14
26089|(7, 14, 49)|0|[6, 3]|18|14
26090|(7, 14, 50)|0|[5, 3]|19|14
26091|(7, 14, 51)|0|[5, 3]|19|14
26092|(7, 14, 52)|0|[5, 3]|19|14
26093|(7, 14, 53)|0|[5, 3]|19|14
26094|(7, 14, 54)|0|[5, 3]|19|14
26095|(7, 14, 55)|0|[5, 3]|19|14
26096|(7, 14, 56)|1|[5, 4]|19|14
26097|(7, 14, 57)|0|[5, 4]|19|14
26098|(7, 14, 58)|0|[4, 4]|20|14
26099|(7, 14, 59)|0|[4, 4]|20|14
26100|(7, 15, 0)|0|[4, 4]|20|14
26101|(7, 15, 1)|0|[3, 4]|21|14
26102|(7, 15, 2)|0|[3, 4]|21|14
26103|(7, 15, 3)|0|[3, 4]|21|14
26104|(7, 15, 4)|0|[3, 4]|21|14
26105|(7, 15, 5)|0|[3, 4]|21|14
26106|(7, 15, 6)|0|[3, 4]|21|14
26107|(7, 15, 7)|0|[3, 4]|21|14
26108|(7, 15, 8)|0|[3, 4]|21|14
26109|(7, 15, 9)|0|[3, 4]|21|14
26110|(7, 15, 10)|0|[3, 4]|21|14
26111|(7, 15, 11)|2|[5, 4]|21|14
26112|(7, 15, 12)|0|[5, 4]|21|14
26113|(7, 15, 13)|0|[5, 4]|21|14
26114|(7, 15, 14)|0|[5, 4]|21|14
26115|(7, 15, 15)|0|[5, 4]|21|14
26116|(7, 15, 16)|0|[5, 4]|21|14
26117|(7, 15, 17)|0|[5, 4]|21|14
26118|(7, 15, 18)|0|[5, 3]|22|14
26119|(7, 15, 19)|0|[5, 3]|22|14
26120|(7, 15, 20)|0|[5, 3]|22|14
26121|(7, 15, 21)|0|[5, 3]|22|14
26122|(7, 15, 22)|0|[5, 3]|22|14
26123|(7, 15, 23)|0|[5, 3]|22|14
26124|(7, 15, 24)|0|[5, 3]|22|19
26125|(7, 15, 25)|0|[5, 3]|22|19
26126|(7, 15, 26)|0|[0, 0]|22|19
26127|(7, 15, 27)|0|[0, 0]|22|19
26128|(7, 15, 28)|0|[0, 0]|22|19
26129|(7, 15, 29)|0|[0, 0]|22|19
26130|(7, 15, 30)|0|[0, 0]|22|19
26131|(7, 15, 31)|0|[0, 0]|22|19
26132|(7, 15, 32)|0|[0, 0]|22|19
26133|(7, 15, 33)|0|[0, 0]|22|19
26134|(7, 15, 34)|0|[0, 0]|22|19
26135|(7, 15, 35)|0|[0, 0]|22|19
26136|(7, 15, 36)|0|[0, 0]|22|19
26137|(7, 15, 37)|0|[0, 0]|22|19
26138|(7, 15, 38)|0|[0, 0]|22|19
26139|(7, 15, 39)|0|[0, 0]|22|19
26140|(7, 15, 40)|0|[0, 0]|22|19
26141|(7, 15, 41)|0|[0, 0]|22|19
26142|(7, 15, 42)|0|[0, 0]|22|19
26143|(7, 15, 43)|0|[0, 0]|22|19
26144|(7, 15, 44)|1|[1, 0]|22|19
26145|(7, 15, 45)|0|[0, 0]|22|28
26146|(7, 15, 46)|0|[0, 0]|22|28
26147|(7, 15, 47)|0|[0, 0]|22|28
26148|(7, 15, 48)|0|[0, 0]|22|28
26149|(7, 15, 49)|0|[0, 0]|22|28
26150|(7, 15, 50)|0|[0, 0]|22|28
26151|(7, 15, 51)|0|[0, 0]|22|28
26152|(7, 15, 52)|0|[0, 0]|22|28
26153|(7, 15, 53)|0|[0, 0]|22|28
26154|(7, 15, 54)|0|[0, 0]|22|28
26155|(7, 15, 55)|0|[0, 0]|22|28
26156|(7, 15, 56)|0|[0, 0]|22|28
26157|(7, 15, 57)|1|[0, 1]|22|28
26158|(7, 15, 58)|0|[0, 0]|22|28
26159|(7, 15, 59)|0|[0, 0]|22|28
26160|(7, 16, 0)|0|[0, 0]|22|28
26161|(7, 16, 1)|0|[0, 0]|22|28
26162|(7, 16, 2)|0|[0, 0]|22|28
26163|(7, 16, 3)|0|[0, 0]|22|28
26164|(7, 16, 4)|0|[0, 0]|22|28
26165|(7, 16, 5)|0|[0, 0]|22|28
26166|(7, 16, 6)|0|[0, 0]|22|28
26167|(7, 16, 7)|0|[0, 0]|22|28
26168|(7, 16, 8)|0|[0, 0]|22|28
26169|(7, 16, 9)|0|[0, 0]|22|28
26170|(7, 16, 10)|1|[0, 1]|22|28
26171|(7, 16, 11)|0|[0, 0]|22|28
