Symulation time|Real time|People who come|People in queue(first/second)|People who left|Transported People 
42557|(11, 49, 17)|0|[0, 0]|19|517
42558|(11, 49, 18)|0|[0, 0]|19|517
42559|(11, 49, 19)|0|[0, 0]|19|517
42560|(11, 49, 20)|0|[0, 0]|19|517
42561|(11, 49, 21)|0|[0, 0]|19|517
42562|(11, 49, 22)|0|[0, 0]|19|517
42563|(11, 49, 23)|0|[0, 0]|19|517
42564|(11, 49, 24)|0|[0, 0]|19|517
42565|(11, 49, 25)|0|[0, 0]|19|517
42566|(11, 49, 26)|0|[0, 0]|19|517
42567|(11, 49, 27)|0|[0, 0]|19|517
42568|(11, 49, 28)|0|[0, 0]|19|517
42569|(11, 49, 29)|0|[0, 0]|19|517
42570|(11, 49, 30)|0|[0, 0]|19|517
42571|(11, 49, 31)|0|[0, 0]|19|517
42572|(11, 49, 32)|0|[0, 0]|19|517
42573|(11, 49, 33)|0|[0, 0]|19|517
42574|(11, 49, 34)|0|[0, 0]|19|517
42575|(11, 49, 35)|0|[0, 0]|19|517
42576|(11, 49, 36)|0|[0, 0]|19|517
42577|(11, 49, 37)|1|[0, 1]|19|517
42578|(11, 49, 38)|0|[0, 0]|19|517
42579|(11, 49, 39)|0|[0, 0]|19|517
42580|(11, 49, 40)|0|[0, 0]|19|517
42581|(11, 49, 41)|1|[0, 1]|19|519
42582|(11, 49, 42)|0|[0, 0]|19|519
42583|(11, 49, 43)|0|[0, 0]|19|519
42584|(11, 49, 44)|0|[0, 0]|19|519
42585|(11, 49, 45)|0|[0, 0]|19|519
42586|(11, 49, 46)|0|[0, 0]|19|519
42587|(11, 49, 47)|0|[0, 0]|19|519
42588|(11, 49, 48)|0|[0, 0]|19|519
42589|(11, 49, 49)|0|[0, 0]|19|519
42590|(11, 49, 50)|0|[0, 0]|19|519
42591|(11, 49, 51)|0|[0, 0]|19|519
42592|(11, 49, 52)|0|[0, 0]|19|519
42593|(11, 49, 53)|0|[0, 0]|19|519
42594|(11, 49, 54)|0|[0, 0]|19|519
42595|(11, 49, 55)|0|[0, 0]|19|519
42596|(11, 49, 56)|0|[0, 0]|19|519
42597|(11, 49, 57)|0|[0, 0]|19|519
42598|(11, 49, 58)|0|[0, 0]|19|519
42599|(11, 49, 59)|0|[0, 0]|19|519
42600|(11, 50, 0)|0|[0, 0]|19|519
42601|(11, 50, 1)|0|[0, 0]|19|519
42602|(11, 50, 2)|0|[0, 0]|19|519
42603|(11, 50, 3)|0|[0, 0]|19|519
42604|(11, 50, 4)|0|[0, 0]|19|519
42605|(11, 50, 5)|0|[0, 0]|19|519
42606|(11, 50, 6)|0|[0, 0]|19|519
42607|(11, 50, 7)|0|[0, 0]|19|519
42608|(11, 50, 8)|0|[0, 0]|19|519
42609|(11, 50, 9)|0|[0, 0]|19|519
42610|(11, 50, 10)|0|[0, 0]|19|519
42611|(11, 50, 11)|0|[0, 0]|19|519
42612|(11, 50, 12)|0|[0, 0]|19|519
42613|(11, 50, 13)|0|[0, 0]|19|519
42614|(11, 50, 14)|0|[0, 0]|19|519
42615|(11, 50, 15)|0|[0, 0]|19|519
42616|(11, 50, 16)|0|[0, 0]|19|519
42617|(11, 50, 17)|0|[0, 0]|19|519
42618|(11, 50, 18)|0|[0, 0]|19|519
42619|(11, 50, 19)|1|[0, 1]|19|519
42620|(11, 50, 20)|0|[0, 0]|19|519
42621|(11, 50, 21)|0|[0, 0]|19|519
42622|(11, 50, 22)|0|[0, 0]|19|519
42623|(11, 50, 23)|0|[0, 0]|19|519
42624|(11, 50, 24)|0|[0, 0]|19|519
42625|(11, 50, 25)|0|[0, 0]|19|519
42626|(11, 50, 26)|0|[0, 0]|19|519
42627|(11, 50, 27)|0|[0, 0]|19|519
42628|(11, 50, 28)|0|[0, 0]|19|519
42629|(11, 50, 29)|0|[0, 0]|19|520
42630|(11, 50, 30)|0|[0, 0]|19|520
42631|(11, 50, 31)|0|[0, 0]|19|520
42632|(11, 50, 32)|0|[0, 0]|19|520
42633|(11, 50, 33)|0|[0, 0]|19|520
42634|(11, 50, 34)|0|[0, 0]|19|520
42635|(11, 50, 35)|0|[0, 0]|19|520
42636|(11, 50, 36)|0|[0, 0]|19|520
42637|(11, 50, 37)|0|[0, 0]|19|520
42638|(11, 50, 38)|0|[0, 0]|19|520
42639|(11, 50, 39)|0|[0, 0]|19|520
42640|(11, 50, 40)|0|[0, 0]|19|520
42641|(11, 50, 41)|0|[0, 0]|19|520
42642|(11, 50, 42)|0|[0, 0]|19|520
42643|(11, 50, 43)|0|[0, 0]|19|520
42644|(11, 50, 44)|0|[0, 0]|19|520
42645|(11, 50, 45)|0|[0, 0]|19|520
42646|(11, 50, 46)|1|[0, 1]|19|520
42647|(11, 50, 47)|0|[0, 0]|19|520
42648|(11, 50, 48)|0|[0, 0]|19|520
42649|(11, 50, 49)|0|[0, 0]|19|520
42650|(11, 50, 50)|0|[0, 0]|19|520
42651|(11, 50, 51)|0|[0, 0]|19|520
42652|(11, 50, 52)|0|[0, 0]|19|520
42653|(11, 50, 53)|0|[0, 0]|19|520
42654|(11, 50, 54)|0|[0, 0]|19|520
42655|(11, 50, 55)|0|[0, 0]|19|520
42656|(11, 50, 56)|0|[0, 0]|19|521
42657|(11, 50, 57)|0|[0, 0]|19|521
42658|(11, 50, 58)|0|[0, 0]|19|521
42659|(11, 50, 59)|0|[0, 0]|19|521
42660|(11, 51, 0)|0|[0, 0]|19|521
42661|(11, 51, 1)|1|[1, 0]|19|521
42662|(11, 51, 2)|0|[0, 0]|19|521
42663|(11, 51, 3)|0|[0, 0]|19|521
42664|(11, 51, 4)|0|[0, 0]|19|521
42665|(11, 51, 5)|0|[0, 0]|19|521
42666|(11, 51, 6)|0|[0, 0]|19|521
42667|(11, 51, 7)|0|[0, 0]|19|521
42668|(11, 51, 8)|0|[0, 0]|19|521
42669|(11, 51, 9)|1|[0, 1]|19|521
42670|(11, 51, 10)|0|[0, 0]|19|521
42671|(11, 51, 11)|0|[0, 0]|19|521
42672|(11, 51, 12)|0|[0, 0]|19|521
42673|(11, 51, 13)|0|[0, 0]|19|521
42674|(11, 51, 14)|0|[0, 0]|19|521
42675|(11, 51, 15)|0|[0, 0]|19|521
42676|(11, 51, 16)|0|[0, 0]|19|521
42677|(11, 51, 17)|0|[0, 0]|19|521
42678|(11, 51, 18)|0|[0, 0]|19|521
42679|(11, 51, 19)|0|[0, 0]|19|521
42680|(11, 51, 20)|0|[0, 0]|19|521
42681|(11, 51, 21)|0|[0, 0]|19|521
42682|(11, 51, 22)|0|[0, 0]|19|521
42683|(11, 51, 23)|0|[0, 0]|19|521
42684|(11, 51, 24)|0|[0, 0]|19|521
42685|(11, 51, 25)|0|[0, 0]|19|521
42686|(11, 51, 26)|1|[0, 1]|19|521
42687|(11, 51, 27)|0|[0, 1]|19|521
42688|(11, 51, 28)|0|[0, 1]|19|521
42689|(11, 51, 29)|0|[0, 1]|19|521
42690|(11, 51, 30)|0|[0, 1]|19|521
42691|(11, 51, 31)|0|[0, 1]|19|521
42692|(11, 51, 32)|0|[0, 1]|19|521
42693|(11, 51, 33)|0|[0, 1]|19|521
42694|(11, 51, 34)|0|[0, 1]|19|521
42695|(11, 51, 35)|0|[0, 1]|19|521
42696|(11, 51, 36)|0|[0, 1]|19|521
42697|(11, 51, 37)|0|[0, 1]|19|521
42698|(11, 51, 38)|0|[0, 1]|19|521
42699|(11, 51, 39)|0|[0, 1]|19|521
42700|(11, 51, 40)|0|[0, 1]|19|521
42701|(11, 51, 41)|0|[0, 1]|19|521
42702|(11, 51, 42)|0|[0, 1]|19|521
42703|(11, 51, 43)|0|[0, 1]|19|521
42704|(11, 51, 44)|0|[0, 1]|19|521
42705|(11, 51, 45)|0|[0, 1]|19|521
42706|(11, 51, 46)|0|[0, 1]|19|521
42707|(11, 51, 47)|0|[0, 1]|19|521
42708|(11, 51, 48)|0|[0, 1]|19|521
42709|(11, 51, 49)|0|[0, 1]|19|521
42710|(11, 51, 50)|0|[0, 1]|19|521
42711|(11, 51, 51)|1|[1, 1]|19|521
42712|(11, 51, 52)|0|[1, 1]|19|521
42713|(11, 51, 53)|1|[1, 2]|19|521
42714|(11, 51, 54)|0|[1, 2]|19|521
42715|(11, 51, 55)|0|[1, 2]|19|521
42716|(11, 51, 56)|0|[1, 2]|19|523
42717|(11, 51, 57)|0|[1, 2]|19|526
42718|(11, 51, 58)|0|[0, 0]|19|526
42719|(11, 51, 59)|0|[0, 0]|19|526
42720|(11, 52, 0)|0|[0, 0]|19|526
42721|(11, 52, 1)|0|[0, 0]|19|526
42722|(11, 52, 2)|0|[0, 0]|19|526
42723|(11, 52, 3)|0|[0, 0]|19|526
42724|(11, 52, 4)|0|[0, 0]|19|526
42725|(11, 52, 5)|0|[0, 0]|19|526
42726|(11, 52, 6)|0|[0, 0]|19|526
42727|(11, 52, 7)|0|[0, 0]|19|526
42728|(11, 52, 8)|0|[0, 0]|19|526
42729|(11, 52, 9)|0|[0, 0]|19|526
42730|(11, 52, 10)|0|[0, 0]|19|526
42731|(11, 52, 11)|0|[0, 0]|19|526
42732|(11, 52, 12)|0|[0, 0]|19|526
42733|(11, 52, 13)|0|[0, 0]|19|526
42734|(11, 52, 14)|0|[0, 0]|19|526
42735|(11, 52, 15)|0|[0, 0]|19|526
42736|(11, 52, 16)|0|[0, 0]|19|526
42737|(11, 52, 17)|0|[0, 0]|19|526
42738|(11, 52, 18)|0|[0, 0]|19|526
42739|(11, 52, 19)|0|[0, 0]|19|526
42740|(11, 52, 20)|0|[0, 0]|19|526
42741|(11, 52, 21)|0|[0, 0]|19|526
42742|(11, 52, 22)|0|[0, 0]|19|526
42743|(11, 52, 23)|0|[0, 0]|19|526
42744|(11, 52, 24)|0|[0, 0]|19|526
42745|(11, 52, 25)|0|[0, 0]|19|526
42746|(11, 52, 26)|1|[1, 0]|19|526
42747|(11, 52, 27)|0|[0, 0]|19|526
42748|(11, 52, 28)|0|[0, 0]|19|526
42749|(11, 52, 29)|0|[0, 0]|19|526
42750|(11, 52, 30)|0|[0, 0]|19|526
42751|(11, 52, 31)|1|[1, 0]|19|526
42752|(11, 52, 32)|0|[0, 0]|19|526
42753|(11, 52, 33)|0|[0, 0]|19|526
42754|(11, 52, 34)|0|[0, 0]|19|526
42755|(11, 52, 35)|0|[0, 0]|19|526
42756|(11, 52, 36)|0|[0, 0]|19|526
42757|(11, 52, 37)|0|[0, 0]|19|526
42758|(11, 52, 38)|0|[0, 0]|19|526
42759|(11, 52, 39)|0|[0, 0]|19|526
42760|(11, 52, 40)|0|[0, 0]|19|526
42761|(11, 52, 41)|0|[0, 0]|19|526
42762|(11, 52, 42)|0|[0, 0]|19|526
42763|(11, 52, 43)|0|[0, 0]|19|526
42764|(11, 52, 44)|0|[0, 0]|19|526
42765|(11, 52, 45)|0|[0, 0]|19|526
42766|(11, 52, 46)|0|[0, 0]|19|526
42767|(11, 52, 47)|0|[0, 0]|19|526
42768|(11, 52, 48)|0|[0, 0]|19|526
42769|(11, 52, 49)|0|[0, 0]|19|526
42770|(11, 52, 50)|0|[0, 0]|19|526
42771|(11, 52, 51)|0|[0, 0]|19|526
42772|(11, 52, 52)|0|[0, 0]|19|526
42773|(11, 52, 53)|0|[0, 0]|19|526
42774|(11, 52, 54)|0|[0, 0]|19|526
42775|(11, 52, 55)|0|[0, 0]|19|526
42776|(11, 52, 56)|0|[0, 0]|19|526
42777|(11, 52, 57)|0|[0, 0]|19|526
42778|(11, 52, 58)|1|[0, 1]|19|526
42779|(11, 52, 59)|0|[0, 1]|19|526
42780|(11, 53, 0)|0|[0, 1]|19|526
42781|(11, 53, 1)|0|[0, 1]|19|526
42782|(11, 53, 2)|0|[0, 1]|19|526
42783|(11, 53, 3)|0|[0, 1]|19|526
42784|(11, 53, 4)|0|[0, 1]|19|526
42785|(11, 53, 5)|0|[0, 1]|19|526
42786|(11, 53, 6)|0|[0, 1]|19|526
42787|(11, 53, 7)|0|[0, 1]|19|526
42788|(11, 53, 8)|0|[0, 1]|19|526
42789|(11, 53, 9)|0|[0, 1]|19|526
42790|(11, 53, 10)|0|[0, 1]|19|526
42791|(11, 53, 11)|0|[0, 1]|19|526
42792|(11, 53, 12)|0|[0, 1]|19|526
42793|(11, 53, 13)|0|[0, 1]|19|526
42794|(11, 53, 14)|0|[0, 1]|19|526
42795|(11, 53, 15)|0|[0, 1]|19|526
42796|(11, 53, 16)|0|[0, 1]|19|528
42797|(11, 53, 17)|0|[0, 1]|19|528
42798|(11, 53, 18)|0|[0, 0]|19|528
42799|(11, 53, 19)|0|[0, 0]|19|528
42800|(11, 53, 20)|0|[0, 0]|19|528
42801|(11, 53, 21)|0|[0, 0]|19|528
42802|(11, 53, 22)|0|[0, 0]|19|528
42803|(11, 53, 23)|0|[0, 0]|19|528
42804|(11, 53, 24)|0|[0, 0]|19|528
42805|(11, 53, 25)|0|[0, 0]|19|528
42806|(11, 53, 26)|0|[0, 0]|19|528
42807|(11, 53, 27)|0|[0, 0]|19|529
42808|(11, 53, 28)|0|[0, 0]|19|529
42809|(11, 53, 29)|0|[0, 0]|19|529
42810|(11, 53, 30)|0|[0, 0]|19|529
42811|(11, 53, 31)|0|[0, 0]|19|529
42812|(11, 53, 32)|0|[0, 0]|19|529
42813|(11, 53, 33)|0|[0, 0]|19|529
42814|(11, 53, 34)|0|[0, 0]|19|529
42815|(11, 53, 35)|0|[0, 0]|19|529
42816|(11, 53, 36)|0|[0, 0]|19|529
42817|(11, 53, 37)|0|[0, 0]|19|529
42818|(11, 53, 38)|0|[0, 0]|19|529
42819|(11, 53, 39)|0|[0, 0]|19|529
42820|(11, 53, 40)|0|[0, 0]|19|529
42821|(11, 53, 41)|0|[0, 0]|19|529
42822|(11, 53, 42)|0|[0, 0]|19|529
42823|(11, 53, 43)|0|[0, 0]|19|529
42824|(11, 53, 44)|0|[0, 0]|19|529
42825|(11, 53, 45)|0|[0, 0]|19|529
42826|(11, 53, 46)|0|[0, 0]|19|529
42827|(11, 53, 47)|0|[0, 0]|19|529
42828|(11, 53, 48)|0|[0, 0]|19|529
42829|(11, 53, 49)|0|[0, 0]|19|529
42830|(11, 53, 50)|0|[0, 0]|19|529
42831|(11, 53, 51)|0|[0, 0]|19|529
42832|(11, 53, 52)|0|[0, 0]|19|529
42833|(11, 53, 53)|0|[0, 0]|19|529
42834|(11, 53, 54)|0|[0, 0]|19|529
42835|(11, 53, 55)|0|[0, 0]|19|529
42836|(11, 53, 56)|0|[0, 0]|19|529
42837|(11, 53, 57)|0|[0, 0]|19|529
42838|(11, 53, 58)|0|[0, 0]|19|529
42839|(11, 53, 59)|0|[0, 0]|19|529
42840|(11, 54, 0)|0|[0, 0]|19|529
42841|(11, 54, 1)|0|[0, 0]|19|529
42842|(11, 54, 2)|0|[0, 0]|19|529
42843|(11, 54, 3)|0|[0, 0]|19|529
42844|(11, 54, 4)|0|[0, 0]|19|529
42845|(11, 54, 5)|0|[0, 0]|19|529
42846|(11, 54, 6)|0|[0, 0]|19|529
42847|(11, 54, 7)|0|[0, 0]|19|529
42848|(11, 54, 8)|0|[0, 0]|19|529
42849|(11, 54, 9)|0|[0, 0]|19|529
42850|(11, 54, 10)|0|[0, 0]|19|529
42851|(11, 54, 11)|0|[0, 0]|19|529
42852|(11, 54, 12)|0|[0, 0]|19|529
42853|(11, 54, 13)|0|[0, 0]|19|529
42854|(11, 54, 14)|0|[0, 0]|19|529
42855|(11, 54, 15)|0|[0, 0]|19|529
42856|(11, 54, 16)|0|[0, 0]|19|529
42857|(11, 54, 17)|0|[0, 0]|19|529
42858|(11, 54, 18)|0|[0, 0]|19|529
42859|(11, 54, 19)|0|[0, 0]|19|529
42860|(11, 54, 20)|0|[0, 0]|19|529
42861|(11, 54, 21)|0|[0, 0]|19|529
42862|(11, 54, 22)|0|[0, 0]|19|529
42863|(11, 54, 23)|0|[0, 0]|19|529
42864|(11, 54, 24)|0|[0, 0]|19|529
42865|(11, 54, 25)|0|[0, 0]|19|529
42866|(11, 54, 26)|0|[0, 0]|19|529
42867|(11, 54, 27)|0|[0, 0]|19|529
42868|(11, 54, 28)|0|[0, 0]|19|529
42869|(11, 54, 29)|0|[0, 0]|19|529
42870|(11, 54, 30)|0|[0, 0]|19|529
42871|(11, 54, 31)|0|[0, 0]|19|529
42872|(11, 54, 32)|0|[0, 0]|19|529
42873|(11, 54, 33)|0|[0, 0]|19|529
42874|(11, 54, 34)|0|[0, 0]|19|529
42875|(11, 54, 35)|0|[0, 0]|19|529
42876|(11, 54, 36)|0|[0, 0]|19|529
42877|(11, 54, 37)|0|[0, 0]|19|529
42878|(11, 54, 38)|0|[0, 0]|19|529
42879|(11, 54, 39)|0|[0, 0]|19|529
42880|(11, 54, 40)|0|[0, 0]|19|529
42881|(11, 54, 41)|0|[0, 0]|19|529
42882|(11, 54, 42)|0|[0, 0]|19|529
42883|(11, 54, 43)|0|[0, 0]|19|529
42884|(11, 54, 44)|0|[0, 0]|19|529
42885|(11, 54, 45)|0|[0, 0]|19|529
42886|(11, 54, 46)|0|[0, 0]|19|529
42887|(11, 54, 47)|0|[0, 0]|19|529
42888|(11, 54, 48)|1|[0, 0]|19|529
42889|(11, 54, 49)|0|[0, 0]|19|529
42890|(11, 54, 50)|0|[0, 0]|19|529
42891|(11, 54, 51)|0|[0, 0]|19|529
42892|(11, 54, 52)|0|[0, 0]|19|529
42893|(11, 54, 53)|0|[0, 0]|19|529
42894|(11, 54, 54)|0|[0, 0]|19|529
42895|(11, 54, 55)|0|[0, 0]|19|529
42896|(11, 54, 56)|0|[0, 0]|19|529
42897|(11, 54, 57)|0|[0, 0]|19|529
42898|(11, 54, 58)|0|[0, 0]|19|529
42899|(11, 54, 59)|0|[0, 0]|19|529
42900|(11, 55, 0)|0|[0, 0]|19|529
42901|(11, 55, 1)|0|[0, 0]|19|529
42902|(11, 55, 2)|0|[0, 0]|19|529
42903|(11, 55, 3)|1|[1, 0]|19|529
42904|(11, 55, 4)|0|[0, 0]|19|529
42905|(11, 55, 5)|0|[0, 0]|19|529
42906|(11, 55, 6)|0|[0, 0]|19|529
42907|(11, 55, 7)|1|[1, 0]|19|529
42908|(11, 55, 8)|0|[0, 0]|19|529
42909|(11, 55, 9)|0|[0, 0]|19|529
42910|(11, 55, 10)|0|[0, 0]|19|529
42911|(11, 55, 11)|0|[0, 0]|19|529
42912|(11, 55, 12)|0|[0, 0]|19|529
42913|(11, 55, 13)|0|[0, 0]|19|529
42914|(11, 55, 14)|0|[0, 0]|19|529
42915|(11, 55, 15)|0|[0, 0]|19|529
42916|(11, 55, 16)|0|[0, 0]|19|529
42917|(11, 55, 17)|0|[0, 0]|19|529
42918|(11, 55, 18)|0|[0, 0]|19|529
42919|(11, 55, 19)|0|[0, 0]|19|529
42920|(11, 55, 20)|0|[0, 0]|19|529
42921|(11, 55, 21)|0|[0, 0]|19|529
42922|(11, 55, 22)|0|[0, 0]|19|529
42923|(11, 55, 23)|0|[0, 0]|19|529
42924|(11, 55, 24)|0|[0, 0]|19|529
42925|(11, 55, 25)|0|[0, 0]|19|529
42926|(11, 55, 26)|0|[0, 0]|19|529
42927|(11, 55, 27)|0|[0, 0]|19|529
42928|(11, 55, 28)|0|[0, 0]|19|529
42929|(11, 55, 29)|0|[0, 0]|19|529
42930|(11, 55, 30)|0|[0, 0]|19|529
42931|(11, 55, 31)|0|[0, 0]|19|529
42932|(11, 55, 32)|0|[0, 0]|19|529
42933|(11, 55, 33)|0|[0, 0]|19|529
42934|(11, 55, 34)|1|[1, 0]|19|529
42935|(11, 55, 35)|0|[1, 0]|19|529
42936|(11, 55, 36)|0|[1, 0]|19|529
42937|(11, 55, 37)|0|[1, 0]|19|529
42938|(11, 55, 38)|0|[1, 0]|19|529
42939|(11, 55, 39)|0|[1, 0]|19|529
42940|(11, 55, 40)|0|[1, 0]|19|529
42941|(11, 55, 41)|0|[1, 0]|19|529
42942|(11, 55, 42)|0|[1, 0]|19|529
42943|(11, 55, 43)|0|[1, 0]|19|529
42944|(11, 55, 44)|0|[1, 0]|19|529
42945|(11, 55, 45)|0|[1, 0]|19|529
42946|(11, 55, 46)|0|[1, 0]|19|529
42947|(11, 55, 47)|0|[1, 0]|19|529
42948|(11, 55, 48)|0|[1, 0]|19|529
42949|(11, 55, 49)|0|[1, 0]|19|529
42950|(11, 55, 50)|0|[1, 0]|19|529
42951|(11, 55, 51)|0|[1, 0]|19|529
42952|(11, 55, 52)|0|[1, 0]|19|531
42953|(11, 55, 53)|0|[1, 0]|19|531
42954|(11, 55, 54)|0|[0, 0]|19|531
42955|(11, 55, 55)|0|[0, 0]|19|531
42956|(11, 55, 56)|0|[0, 0]|19|531
42957|(11, 55, 57)|0|[0, 0]|19|531
42958|(11, 55, 58)|0|[0, 0]|19|531
42959|(11, 55, 59)|0|[0, 0]|19|531
42960|(11, 56, 0)|0|[0, 0]|19|531
42961|(11, 56, 1)|0|[0, 0]|19|531
42962|(11, 56, 2)|0|[0, 0]|19|531
42963|(11, 56, 3)|0|[0, 0]|19|531
42964|(11, 56, 4)|0|[0, 0]|19|531
42965|(11, 56, 5)|0|[0, 0]|19|531
42966|(11, 56, 6)|0|[0, 0]|19|531
42967|(11, 56, 7)|0|[0, 0]|19|531
42968|(11, 56, 8)|0|[0, 0]|19|531
42969|(11, 56, 9)|0|[0, 0]|19|531
42970|(11, 56, 10)|0|[0, 0]|19|531
42971|(11, 56, 11)|0|[0, 0]|19|531
42972|(11, 56, 12)|0|[0, 0]|19|531
42973|(11, 56, 13)|0|[0, 0]|19|531
42974|(11, 56, 14)|0|[0, 0]|19|531
42975|(11, 56, 15)|0|[0, 0]|19|531
42976|(11, 56, 16)|0|[0, 0]|19|531
42977|(11, 56, 17)|0|[0, 0]|19|531
42978|(11, 56, 18)|1|[0, 1]|19|531
42979|(11, 56, 19)|0|[0, 1]|19|531
42980|(11, 56, 20)|1|[0, 2]|19|531
42981|(11, 56, 21)|0|[0, 2]|19|531
42982|(11, 56, 22)|0|[0, 2]|19|531
42983|(11, 56, 23)|0|[0, 2]|19|531
42984|(11, 56, 24)|0|[0, 2]|19|531
42985|(11, 56, 25)|0|[0, 2]|19|531
42986|(11, 56, 26)|0|[0, 2]|19|531
42987|(11, 56, 27)|0|[0, 2]|19|531
42988|(11, 56, 28)|0|[0, 2]|19|531
42989|(11, 56, 29)|0|[0, 2]|19|531
42990|(11, 56, 30)|0|[0, 2]|19|531
42991|(11, 56, 31)|0|[0, 2]|19|531
42992|(11, 56, 32)|0|[0, 2]|19|531
42993|(11, 56, 33)|0|[0, 2]|19|531
42994|(11, 56, 34)|0|[0, 2]|19|531
42995|(11, 56, 35)|0|[0, 2]|19|531
42996|(11, 56, 36)|0|[0, 2]|19|531
42997|(11, 56, 37)|0|[0, 2]|19|531
42998|(11, 56, 38)|0|[0, 2]|19|531
42999|(11, 56, 39)|1|[1, 2]|19|531
43000|(11, 56, 40)|0|[1, 2]|19|531
43001|(11, 56, 41)|0|[1, 2]|19|531
43002|(11, 56, 42)|0|[1, 2]|19|531
43003|(11, 56, 43)|0|[1, 2]|19|531
43004|(11, 56, 44)|0|[1, 2]|19|531
43005|(11, 56, 45)|0|[1, 2]|19|531
43006|(11, 56, 46)|0|[1, 2]|19|531
43007|(11, 56, 47)|0|[1, 2]|19|531
43008|(11, 56, 48)|0|[1, 2]|19|532
43009|(11, 56, 49)|0|[1, 2]|19|535
43010|(11, 56, 50)|0|[0, 0]|19|535
43011|(11, 56, 51)|0|[0, 0]|19|535
43012|(11, 56, 52)|0|[0, 0]|19|535
43013|(11, 56, 53)|0|[0, 0]|19|535
43014|(11, 56, 54)|0|[0, 0]|19|535
43015|(11, 56, 55)|0|[0, 0]|19|535
43016|(11, 56, 56)|0|[0, 0]|19|535
43017|(11, 56, 57)|0|[0, 0]|19|535
43018|(11, 56, 58)|0|[0, 0]|19|535
43019|(11, 56, 59)|0|[0, 0]|19|535
43020|(11, 57, 0)|0|[0, 0]|19|535
43021|(11, 57, 1)|0|[0, 0]|19|535
43022|(11, 57, 2)|0|[0, 0]|19|535
43023|(11, 57, 3)|0|[0, 0]|19|535
43024|(11, 57, 4)|0|[0, 0]|19|535
43025|(11, 57, 5)|0|[0, 0]|19|535
43026|(11, 57, 6)|0|[0, 0]|19|535
43027|(11, 57, 7)|0|[0, 0]|19|535
43028|(11, 57, 8)|0|[0, 0]|19|535
43029|(11, 57, 9)|0|[0, 0]|19|535
43030|(11, 57, 10)|0|[0, 0]|19|535
43031|(11, 57, 11)|0|[0, 0]|19|535
43032|(11, 57, 12)|0|[0, 0]|19|535
43033|(11, 57, 13)|0|[0, 0]|19|535
43034|(11, 57, 14)|0|[0, 0]|19|535
43035|(11, 57, 15)|0|[0, 0]|19|535
43036|(11, 57, 16)|0|[0, 0]|19|535
43037|(11, 57, 17)|0|[0, 0]|19|535
43038|(11, 57, 18)|0|[0, 0]|19|535
43039|(11, 57, 19)|0|[0, 0]|19|535
43040|(11, 57, 20)|0|[0, 0]|19|535
43041|(11, 57, 21)|0|[0, 0]|19|535
43042|(11, 57, 22)|0|[0, 0]|19|535
43043|(11, 57, 23)|0|[0, 0]|19|535
43044|(11, 57, 24)|0|[0, 0]|19|535
43045|(11, 57, 25)|0|[0, 0]|19|535
43046|(11, 57, 26)|0|[0, 0]|19|535
43047|(11, 57, 27)|0|[0, 0]|19|535
43048|(11, 57, 28)|0|[0, 0]|19|535
43049|(11, 57, 29)|0|[0, 0]|19|535
43050|(11, 57, 30)|0|[0, 0]|19|535
43051|(11, 57, 31)|0|[0, 0]|19|535
43052|(11, 57, 32)|0|[0, 0]|19|535
43053|(11, 57, 33)|0|[0, 0]|19|535
43054|(11, 57, 34)|0|[0, 0]|19|535
43055|(11, 57, 35)|0|[0, 0]|19|535
43056|(11, 57, 36)|0|[0, 0]|19|535
43057|(11, 57, 37)|0|[0, 0]|19|535
43058|(11, 57, 38)|0|[0, 0]|19|535
43059|(11, 57, 39)|0|[0, 0]|19|535
43060|(11, 57, 40)|0|[0, 0]|19|535
43061|(11, 57, 41)|0|[0, 0]|19|535
43062|(11, 57, 42)|0|[0, 0]|19|535
43063|(11, 57, 43)|0|[0, 0]|19|535
43064|(11, 57, 44)|0|[0, 0]|19|535
43065|(11, 57, 45)|0|[0, 0]|19|535
43066|(11, 57, 46)|0|[0, 0]|19|535
43067|(11, 57, 47)|0|[0, 0]|19|535
43068|(11, 57, 48)|0|[0, 0]|19|535
43069|(11, 57, 49)|0|[0, 0]|19|535
43070|(11, 57, 50)|0|[0, 0]|19|535
43071|(11, 57, 51)|0|[0, 0]|19|535
43072|(11, 57, 52)|0|[0, 0]|19|535
43073|(11, 57, 53)|0|[0, 0]|19|535
43074|(11, 57, 54)|0|[0, 0]|19|535
43075|(11, 57, 55)|0|[0, 0]|19|535
43076|(11, 57, 56)|0|[0, 0]|19|535
43077|(11, 57, 57)|0|[0, 0]|19|535
43078|(11, 57, 58)|0|[0, 0]|19|535
43079|(11, 57, 59)|0|[0, 0]|19|535
43080|(11, 58, 0)|0|[0, 0]|19|535
43081|(11, 58, 1)|0|[0, 0]|19|535
43082|(11, 58, 2)|0|[0, 0]|19|535
43083|(11, 58, 3)|0|[0, 0]|19|535
43084|(11, 58, 4)|0|[0, 0]|19|535
43085|(11, 58, 5)|0|[0, 0]|19|535
43086|(11, 58, 6)|0|[0, 0]|19|535
43087|(11, 58, 7)|0|[0, 0]|19|535
43088|(11, 58, 8)|0|[0, 0]|19|535
43089|(11, 58, 9)|0|[0, 0]|19|535
43090|(11, 58, 10)|0|[0, 0]|19|535
43091|(11, 58, 11)|0|[0, 0]|19|535
43092|(11, 58, 12)|0|[0, 0]|19|535
43093|(11, 58, 13)|0|[0, 0]|19|535
